ID	xTB_EA	xTB_IP	xTB_Opticalgap	DFT_IP	DFT_EA	TDDFT_opticalgap	2_IP_cal	2_EA_cal	2_xTB_Og_cal	A	A_EA	A_IP	A_opticalgap	A_osc_strength	B	B_EA	B_IP	B_opticalgap	B_osc_strength	C	C_EA	C_IP	C_opticalgap	C_osc_strength	Smiles	TDDFT_A	A_DFT_IP	A_DFT_EA	V_oc_PN1
1040	-3.4882	-6.0509	2.528				-5.649948185563931	-2.6623411648592565	2.53339152917687	Brc1ccc2c(ccc3cc(Br)ccc32)c1	-1.4904	-6.5867	4.461	0.1565	Brc1ccc(Br)c2ncccc12	-1.7873	-7.2773	4.367	0.0369	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2ccc(-c3ccc4c(ccc5ccccc54)c3)c3cccnc23)=C2C(=O)NC(c3ccc(-c4ccc5c(ccc6ccccc65)c4)c4cccnc34)=C12	4.3573	-6.615992006455954	-0.8783561471785128	1.499951982788775
1073	-3.8741	-6.1004	2.5989999999999998				-5.6911408637966	-3.001464877791627	2.6261551897945927	Brc1ccc2c(ccc3cc(Br)ccc32)c1	-1.4904	-6.5867	4.461	0.1565	Brc1cnc2cc3cc(Br)cnc3cc2c1	-2.7177	-6.8827	3.6860000000000004	0.1753	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2cnc3cc4cc(-c5ccc6c(ccc7ccccc76)c5)cnc4cc3c2)=C2C(=O)NC(c3cnc4cc5cc(-c6ccc7c(ccc8ccccc87)c6)cnc5cc4c3)=C12	4.3573	-6.615992006455954	-0.8783561471785128	1.5411447479227582
985	-3.4807	-6.0059	2.642				-5.6125002962615005	-2.655750266059069	2.68233599833772	Brc1ccc2c(ccc3cc(Br)ccc32)c1	-1.4904	-6.5867	4.461	0.1565	Brc1ccc2c(c1)c1cccnc1c1cc(Br)ccc21	-1.8174	-6.8194	3.985	0.0154	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2ccc3c(c2)c2cccnc2c2cc(-c4ccc5c(ccc6ccccc65)c4)ccc32)=C2C(=O)NC(c3ccc4c(c3)c3cccnc3c3cc(-c5ccc6c(ccc7ccccc76)c5)ccc43)=C12	4.3573	-6.615992006455954	-0.8783561471785128	1.4625040144851513
1088	-3.4077	-5.8539	2.549				-5.486009647951077	-2.5915988510705663	2.560828668232816	Brc1ccc2c(ccc3cc(Br)ccc32)c1	-1.4904	-6.5867	4.461	0.1565	Brc1c2ccccc2c(Br)c2ccccc12	-2.1052	-6.0877	3.555	0.1954	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3ccccc3c(-c3ccc4c(ccc5ccccc54)c3)c3ccccc23)=C2C(=O)NC(c3c4ccccc4c(-c4ccc5c(ccc6ccccc65)c4)c4ccccc34)=C12	4.3573	-6.615992006455954	-0.8783561471785128	1.3360130993262507
1061	-3.6716	-6.1043	2.616				-5.6943863475361445	-2.823510610186536	2.6483662071255964	Brc1ccc2c(ccc3cc(Br)ccc32)c1	-1.4904	-6.5867	4.461	0.1565	Brc1cc2cnc(Br)cc2cn1	-2.1454	-7.2684	4.422	0.1578	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2cc3cnc(-c4ccc5c(ccc6ccccc65)c4)cc3cn2)=C2C(=O)NC(c3cc4cnc(-c5ccc6c(ccc7ccccc76)c5)cc4cn3)=C12	4.3573	-6.615992006455954	-0.8783561471785128	1.5443902385090722
983	-3.3201	-5.8562	2.6430000000000002				-5.48792365118209	-2.514617153084364	2.683642528768955	Brc1ccc2c(ccc3cc(Br)ccc32)c1	-1.4904	-6.5867	4.461	0.1565	Brc1ccc2c(c1)Cc1cc(Br)ccc1-2	-1.1199	-6.728	4.648	0.0065	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2ccc3c(c2)Cc2cc(-c4ccc5c(ccc6ccccc65)c4)ccc2-3)=C2C(=O)NC(c3ccc4c(c3)Cc3cc(-c5ccc6c(ccc7ccccc76)c5)ccc3-4)=C12	4.3573	-6.615992006455954	-0.8783561471785128	1.337927106595102
1015	-3.6111	-6.0539	2.536				-5.652444711517425	-2.7703440265316805	2.543843772626754	Brc1ccc2c(ccc3cc(Br)ccc32)c1	-1.4904	-6.5867	4.461	0.1565	Brc1c2ccccc2c(Br)c2cnccc12	-2.4018	-6.4006	3.54	0.1973	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3ccccc3c(-c3ccc4c(ccc5ccccc54)c3)c3cnccc23)=C2C(=O)NC(c3c4ccccc4c(-c4ccc5c(ccc6ccccc65)c4)c4cnccc34)=C12	4.3573	-6.615992006455954	-0.8783561471785128	1.5024485140090151
1137	-4.0446	-5.8821	2.226				-5.509476991913932	-3.1512979771825806	2.1388193389437395	Brc1ccc2c(ccc3cc(Br)ccc32)c1	-1.4904	-6.5867	4.461	0.1565	Brc1oc(Br)c2nccnc12	-2.3704	-7.2601	3.17	0.0973	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3ccc4c(ccc5ccccc54)c3)c3nccnc23)=C2C(=O)NC(c3oc(-c4ccc5c(ccc6ccccc65)c4)c4nccnc34)=C12	4.3573	-6.615992006455954	-0.8783561471785128	1.3594804927965198
1113	-2.9958	-5.1839	2.509				-4.92845218500381	-2.2296266889642093	2.5085674509833944	Brc1ccc2c(ccc3cc(Br)ccc32)c1	-1.4904	-6.5867	4.461	0.1565	Brc1cc2oc3cc(Br)[nH]c3c2[nH]1	-0.8458	-5.7851	4.833	0.7724	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2cc3oc4cc(-c5ccc6c(ccc7ccccc76)c5)[nH]c4c3[nH]2)=C2C(=O)NC(c3cc4oc5cc(-c6ccc7c(ccc8ccccc87)c6)[nH]c5c4[nH]3)=C12	4.3573	-6.615992006455954	-0.8783561471785128	0.7784544601389851
1012	-3.4842	-6.0539999999999985	2.645				-5.6525279290492065	-2.6588260188324897	2.6862555896314264	Brc1ccc2c(ccc3cc(Br)ccc32)c1	-1.4904	-6.5867	4.461	0.1565	Brc1ccc2c(cnc3cc(Br)ccc32)c1	-1.9409	-7.0479	3.99	0.0231	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2ccc3c(c2)ncc2cc(-c4ccc5c(ccc6ccccc65)c4)ccc23)=C2C(=O)NC(c3ccc4c(c3)ncc3cc(-c5ccc6c(ccc7ccccc76)c5)ccc34)=C12	4.3573	-6.615992006455954	-0.8783561471785128	1.5025317317163558
998	-3.6531	-5.981	2.471				-5.591779130847491	-2.8072530598127368	2.4589192945964444	Brc1ccc2c(ccc3cc(Br)ccc32)c1	-1.4904	-6.5867	4.461	0.1565	Brc1cccc2nc3c(Br)cccc3cc12	-2.542	-6.6089	3.655	0.1788	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2cccc3cc4c(-c5ccc6c(ccc7ccccc76)c5)cccc4nc23)=C2C(=O)NC(c3cccc4cc5c(-c6ccc7c(ccc8ccccc87)c6)cccc5nc34)=C12	4.3573	-6.615992006455954	-0.8783561471785128	1.441782805357148
973	-3.5916	-6.0953	2.5639999999999996				-5.686896769675659	-2.7532076896511906	2.580426624701349	Brc1ccc2c(ccc3cc(Br)ccc32)c1	-1.4904	-6.5867	4.461	0.1565	Brc1cnc2cc(Br)ccc2c1	-1.7874	-7.2776	4.368	0.0371	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2ccc3cc(-c4ccc5c(ccc6ccccc65)c4)cnc3c2)=C2C(=O)NC(c3ccc4cc(-c5ccc6c(ccc7ccccc76)c5)cnc4c3)=C12	4.3573	-6.615992006455954	-0.8783561471785128	1.5369006448483482
1144	-3.3222	-5.8194	2.637				-5.457299599485881	-2.5164626047484164	2.6758033461815423	Brc1ccc2c(ccc3cc(Br)ccc32)c1	-1.4904	-6.5867	4.461	0.1565	Brc1cnc(Br)[nH]1	-0.3868	-7.5788	5.3020000000000005	0.0008	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2ncc(-c3ccc4c(ccc5ccccc54)c3)[nH]2)=C2C(=O)NC(c3ncc(-c4ccc5c(ccc6ccccc65)c4)[nH]3)=C12	4.3573	-6.615992006455954	-0.8783561471785128	1.307302990293473
987	-3.5602	-6.064	2.575				-5.660849682227527	-2.725613793341068	2.5947984594449403	Brc1ccc2c(ccc3cc(Br)ccc32)c1	-1.4904	-6.5867	4.461	0.1565	Brc1ccc2nc(Br)ccc2c1	-1.787	-7.2774	4.367	0.037000000000000005	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2ccc3nc(-c4ccc5c(ccc6ccccc65)c4)ccc3c2)=C2C(=O)NC(c3ccc4nc(-c5ccc6c(ccc7ccccc76)c5)ccc4c3)=C12	4.3573	-6.615992006455954	-0.8783561471785128	1.510853502450497
1106	-3.5415	-6.0722	2.6189999999999998				-5.667673519833746	-2.709180485665931	2.652285798419303	Brc1ccc2c(ccc3cc(Br)ccc32)c1	-1.4904	-6.5867	4.461	0.1565	Brc1cc2ccc3cc(Br)nc4ccc(c1)c2c34	-2.4412	-6.5992	3.7889999999999997	0.0616	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2cc3ccc4cc(-c5ccc6c(ccc7ccccc76)c5)cc5ccc(n2)c3c45)=C2C(=O)NC(c3cc4ccc5cc(-c6ccc7c(ccc8ccccc87)c6)cc6ccc(n3)c4c56)=C12	4.3573	-6.615992006455954	-0.8783561471785128	1.517677354452489
1045	-3.5569	-5.8623	2.546				-5.492999920620863	-2.722713797868985	2.556909076939109	Brc1ccc2c(ccc3cc(Br)ccc32)c1	-1.4904	-6.5867	4.461	0.1565	Brc1ccc2cc3cc(Br)ncc3cc2c1	-2.4015	-6.4009	3.54	0.1972	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2cc3cc4ccc(-c5ccc6c(ccc7ccccc76)c5)cc4cc3cn2)=C2C(=O)NC(c3cc4cc5ccc(-c6ccc7c(ccc8ccccc87)c6)cc5cc4cn3)=C12	4.3573	-6.615992006455954	-0.8783561471785128	1.3430033867429265
1063	-3.6772	-5.9945	2.6439999999999997				-5.603013497638218	-2.8284318146240097	2.6849490592001914	Brc1ccc2c(ccc3cc(Br)ccc32)c1	-1.4904	-6.5867	4.461	0.1565	Brc1ccc2nc3cc(Br)ccc3cc2c1	-2.5419	-6.6089	3.655	0.1788	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2ccc3nc4cc(-c5ccc6c(ccc7ccccc76)c5)ccc4cc3c2)=C2C(=O)NC(c3ccc4nc5cc(-c6ccc7c(ccc8ccccc87)c6)ccc5cc4c3)=C12	4.3573	-6.615992006455954	-0.8783561471785128	1.453017195848233
1159	-3.3364	-6.0096	2.659				-5.615579344937478	-2.52894137314344	2.7045470156687244	Brc1ccc2c(ccc3cc(Br)ccc32)c1	-1.4904	-6.5867	4.461	0.1565	Brc1ccc(Br)cc1	-0.236	-7.7621	7.803	1.3259	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2ccc(-c3ccc4c(ccc5ccccc54)c3)cc2)=C2C(=O)NC(c3ccc(-c4ccc5c(ccc6ccccc65)c4)cc3)=C12	4.3573	-6.615992006455954	-0.8783561471785128	1.4655830696567826
1146	-3.3360000000000003	-5.8003	2.533				-5.441405050915295	-2.528589858540764	2.5399241813330478	Brc1ccc2c(ccc3cc(Br)ccc32)c1	-1.4904	-6.5867	4.461	0.1565	Brc1ccc(Br)o1	-0.2124	-7.5619	6.216	0.3166	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2ccc(-c3ccc4c(ccc5ccccc54)c3)o2)=C2C(=O)NC(c3ccc(-c4ccc5c(ccc6ccccc65)c4)o3)=C12	4.3573	-6.615992006455954	-0.8783561471785128	1.2914084081912682
975	-3.3368	-5.9635	2.6830000000000003				-5.577216062785436	-2.529292887746117	2.7359037460183773	Brc1ccc2c(ccc3cc(Br)ccc32)c1	-1.4904	-6.5867	4.461	0.1565	Brc1ccc2c(ccc3cc(Br)ccc32)c1	-1.4904	-6.5867	4.461	0.1565	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2ccc3c(ccc4cc(-c5ccc6c(ccc7ccccc76)c5)ccc43)c2)=C2C(=O)NC(c3ccc4c(ccc5cc(-c6ccc7c(ccc8ccccc87)c6)ccc54)c3)=C12	4.3573	-6.615992006455954	-0.8783561471785128	1.4272197065724062
1118	-3.5098	-5.7365	2.431				-5.38831226563763	-2.6813229534037997	2.4066580773470228	Brc1ccc2c(ccc3cc(Br)ccc32)c1	-1.4904	-6.5867	4.461	0.1565	Brc1cc2oc3cc(Br)oc3c2o1	-0.7714	-6.6145	4.5089999999999995	0.8631	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2cc3oc4cc(-c5ccc6c(ccc7ccccc76)c5)oc4c3o2)=C2C(=O)NC(c3cc4oc5cc(-c6ccc7c(ccc8ccccc87)c6)oc5c4o3)=C12	4.3573	-6.615992006455954	-0.8783561471785128	1.2383155109074666
1037	-3.7885	-6.1031	2.403				-5.6933877371547466	-2.926240752818808	2.3700752252724286	Brc1ccc2c(ccc3cc(Br)ccc32)c1	-1.4904	-6.5867	4.461	0.1565	Brc1c2cccnc2c(Br)c2cccnc12	-2.7171	-6.8831	3.687	0.1753	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3cccnc3c(-c3ccc4c(ccc5ccccc54)c3)c3cccnc23)=C2C(=O)NC(c3c4cccnc4c(-c4ccc5c(ccc6ccccc65)c4)c4cccnc34)=C12	4.3573	-6.615992006455954	-0.8783561471785128	1.5433916260209761
1059	-3.8379	-6.0933	2.5540000000000003				-5.685232419039996	-2.969652806249384	2.5673613203889936	Brc1ccc2c(ccc3cc(Br)ccc32)c1	-1.4904	-6.5867	4.461	0.1565	O=C1c2cc(Br)ccc2-c2ccc(Br)cc21	-2.7228	-7.1417	2.93	0.0111	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2ccc3c(c2)C(=O)c2cc(-c4ccc5c(ccc6ccccc65)c4)ccc2-3)=C2C(=O)NC(c3ccc4c(c3)C(=O)c3cc(-c5ccc6c(ccc7ccccc76)c5)ccc3-4)=C12	4.3573	-6.615992006455954	-0.8783561471785128	1.5352362907015202
1004	-4.0553	-5.9133	2.14				-5.535440861830281	-3.160700992804183	2.026457721857484	Brc1ccc2c(ccc3cc(Br)ccc32)c1	-1.4904	-6.5867	4.461	0.1565	Brc1oc(Br)c2ncncc12	-2.0534	-7.3592	3.451	0.1289	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3ccc4c(ccc5ccccc54)c3)c3ncncc23)=C2C(=O)NC(c3oc(-c4ccc5c(ccc6ccccc65)c4)c4ncncc34)=C12	4.3573	-6.615992006455954	-0.8783561471785128	1.3854444174870306
1018	-3.6188	-5.9581	2.5269999999999997				-5.572722316069144	-2.777110682633208	2.5320849987456344	Brc1ccc2c(ccc3cc(Br)ccc32)c1	-1.4904	-6.5867	4.461	0.1565	Brc1cccc2cc3c(Br)cncc3cc12	-2.4017	-6.4008	3.54	0.1972	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2cccc3cc4c(-c5ccc6c(ccc7ccccc76)c5)cncc4cc23)=C2C(=O)NC(c3cccc4cc5c(-c6ccc7c(ccc8ccccc87)c6)cncc5cc34)=C12	4.3573	-6.615992006455954	-0.8783561471785128	1.4227259503759704
997	-3.2058	-5.8169	2.633				-5.455219161191303	-2.414171855369489	2.6705772244565997	Brc1ccc2c(ccc3cc(Br)ccc32)c1	-1.4904	-6.5867	4.461	0.1565	Brc1ccc2c(c1)[nH]c1cc(Br)ccc12	-0.9119	-6.3092	4.003	0.0567	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2ccc3c(c2)[nH]c2cc(-c4ccc5c(ccc6ccccc65)c4)ccc23)=C2C(=O)NC(c3ccc4c(c3)[nH]c3cc(-c5ccc6c(ccc7ccccc76)c5)ccc34)=C12	4.3573	-6.615992006455954	-0.8783561471785128	1.3052225476099388
1022	-3.993	-6.0165	2.314				-5.621321354630518	-3.1059525934372836	2.2537940168924666	Brc1ccc2c(ccc3cc(Br)ccc32)c1	-1.4904	-6.5867	4.461	0.1565	Brc1oc(Br)c2cnncc12	-1.7504	-7.4284	3.8139999999999996	0.1315	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3ccc4c(ccc5ccccc54)c3)c3cnncc23)=C2C(=O)NC(c3oc(-c4ccc5c(ccc6ccccc65)c4)c4cnncc34)=C12	4.3573	-6.615992006455954	-0.8783561471785128	1.4713250914633391
1009	-3.4312	-6.006	2.6319999999999997				-5.612583513793283	-2.612250333977824	2.6692706940253648	Brc1ccc2c(ccc3cc(Br)ccc32)c1	-1.4904	-6.5867	4.461	0.1565	Brc1ccc2c(c1)oc1cc(Br)ccc12	-1.1576	-6.8899	4.4030000000000005	0.0245	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2ccc3c(c2)oc2cc(-c4ccc5c(ccc6ccccc65)c4)ccc23)=C2C(=O)NC(c3ccc4c(c3)oc3cc(-c5ccc6c(ccc7ccccc76)c5)ccc34)=C12	4.3573	-6.615992006455954	-0.8783561471785128	1.4625872321924922
971	-3.4161	-5.9379	2.61				-5.555912374648941	-2.5989806577267776	2.640527024538183	Brc1ccc2c(ccc3cc(Br)ccc32)c1	-1.4904	-6.5867	4.461	0.1565	Brc1ccc2c3ccc(Br)cc3c3ccccc3c2c1	-1.5327	-6.6107	4.758	0.0006	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2ccc3c4ccc(-c5ccc6c(ccc7ccccc76)c5)cc4c4ccccc4c3c2)=C2C(=O)NC(c3ccc4c5ccc(-c6ccc7c(ccc8ccccc87)c6)cc5c5ccccc5c4c3)=C12	4.3573	-6.615992006455954	-0.8783561471785128	1.4059159734930105
1156	-3.5498	-5.778	2.563				-5.422847541327647	-2.7164744136714725	2.5791200942701136	Brc1ccc2c(ccc3cc(Br)ccc32)c1	-1.4904	-6.5867	4.461	0.1565	Brc1cc2cc3oc(Br)cc3cc2o1	-1.0701	-6.4273	4.362	0.0865	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2cc3cc4oc(-c5ccc6c(ccc7ccccc76)c5)cc4cc3o2)=C2C(=O)NC(c3cc4cc5oc(-c6ccc7c(ccc8ccccc87)c6)cc5cc4o3)=C12	4.3573	-6.615992006455954	-0.8783561471785128	1.27285085945414
1011	-3.6226	-6.0787	2.639				-5.673082659399652	-2.7804500713586364	2.678416407044013	Brc1ccc2c(ccc3cc(Br)ccc32)c1	-1.4904	-6.5867	4.461	0.1565	Brc1ccc2c3ccc(Br)cc3c3nccnc3c2c1	-2.3462	-6.9589	3.875	0.0095	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2ccc3c4ccc(-c5ccc6c(ccc7ccccc76)c5)cc4c4nccnc4c3c2)=C2C(=O)NC(c3ccc4c5ccc(-c6ccc7c(ccc8ccccc87)c6)cc5c5nccnc5c4c3)=C12	4.3573	-6.615992006455954	-0.8783561471785128	1.523086505429679
984	-3.4245	-5.7857	2.577				-5.429255291274952	-2.6063624643829892	2.59741152030741	Brc1ccc2c(ccc3cc(Br)ccc32)c1	-1.4904	-6.5867	4.461	0.1565	Brc1cccc2cc3c(Br)cccc3cc12	-2.1054	-6.0875	3.555	0.1954	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2cccc3cc4c(-c5ccc6c(ccc7ccccc76)c5)cccc4cc23)=C2C(=O)NC(c3cccc4cc5c(-c6ccc7c(ccc8ccccc87)c6)cccc5cc34)=C12	4.3573	-6.615992006455954	-0.8783561471785128	1.279258622919427
1097	-3.3785	-5.9322	2.647				-5.551168975337301	-2.5659382850751653	2.688868650493897	Brc1ccc2c(ccc3cc(Br)ccc32)c1	-1.4904	-6.5867	4.461	0.1565	Brc1ccc2cc(Br)ccc2c1	-1.3048	-6.7351	4.276	0.0023	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2ccc3cc(-c4ccc5c(ccc6ccccc65)c4)ccc3c2)=C2C(=O)NC(c3ccc4cc(-c5ccc6c(ccc7ccccc76)c5)ccc4c3)=C12	4.3573	-6.615992006455954	-0.8783561471785128	1.4011725641745523
1042	-3.865	-6.1052	2.434				-5.695135305322193	-2.9934679205807324	2.4105776686407303	Brc1ccc2c(ccc3cc(Br)ccc32)c1	-1.4904	-6.5867	4.461	0.1565	Brc1c2cccnc2c(Br)c2ncccc12	-2.7102	-6.8773	3.688	0.1734	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3cccnc3c(-c3ccc4c(ccc5ccccc54)c3)c3ncccc23)=C2C(=O)NC(c3c4cccnc4c(-c4ccc5c(ccc6ccccc65)c4)c4ncccc34)=C12	4.3573	-6.615992006455954	-0.8783561471785128	1.545139197875145
1103	-3.3153	-5.9772	2.662				-5.5886168646397305	-2.510398977852243	2.7084666069624306	Brc1ccc2c(ccc3cc(Br)ccc32)c1	-1.4904	-6.5867	4.461	0.1565	Brc1cc2ccc3cc(Br)cc4ccc(c1)c2c34	-2.0405	-6.1716	3.7460000000000004	0.0026	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2cc3ccc4cc(-c5ccc6c(ccc7ccccc76)c5)cc5ccc(c2)c3c45)=C2C(=O)NC(c3cc4ccc5cc(-c6ccc7c(ccc8ccccc87)c6)cc6ccc(c3)c4c56)=C12	4.3573	-6.615992006455954	-0.8783561471785128	1.438620532478175
1001	-4.3618	-6.0017	2.056				-5.609005159926609	-3.430049057105223	1.9167091656337	Brc1ccc2c(ccc3cc(Br)ccc32)c1	-1.4904	-6.5867	4.461	0.1565	Brc1c2ccccc2c(Br)c2nonc12	-3.0315	-6.6972	2.812	0.1911	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3ccccc3c(-c3ccc4c(ccc5ccccc54)c3)c3nonc23)=C2C(=O)NC(c3c4ccccc4c(-c4ccc5c(ccc6ccccc65)c4)c4nonc34)=C12	4.3573	-6.615992006455954	-0.8783561471785128	1.459008870776814
1143	-3.0175	-5.4784	2.594				-5.173527816105256	-2.2486963561594218	2.6196225376384144	Brc1ccc2c(ccc3cc(Br)ccc32)c1	-1.4904	-6.5867	4.461	0.1565	Brc1ccc(Br)[nH]1	-0.4308	-6.9126	5.807	0.0037	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2ccc(-c3ccc4c(ccc5ccccc54)c3)[nH]2)=C2C(=O)NC(c3ccc(-c4ccc5c(ccc6ccccc65)c4)[nH]3)=C12	4.3573	-6.615992006455954	-0.8783561471785128	1.023530608259356
1124	-3.5454	-5.4858	2.3409999999999997				-5.179685913457212	-2.7126077530420285	2.2890703385358258	Brc1ccc2c(ccc3cc(Br)ccc32)c1	-1.4904	-6.5867	4.461	0.1565	Brc1oc(Br)c2ccccc12	-1.114	-6.3222	3.717	0.2092	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3ccc4c(ccc5ccccc54)c3)c3ccccc23)=C2C(=O)NC(c3oc(-c4ccc5c(ccc6ccccc65)c4)c4ccccc34)=C12	4.3573	-6.615992006455954	-0.8783561471785128	1.0296887186026198
1005	-3.2282	-6.0231	2.74				-5.626813711728206	-2.4338566731193865	2.8103759805988022	Brc1ccc2c(ccc3cc(Br)ccc32)c1	-1.4904	-6.5867	4.461	0.1565	Brc1cccc2c(Br)cccc12	-1.3046	-6.7352	4.276	0.0023	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2cccc3c(-c4ccc5c(ccc6ccccc65)c4)cccc23)=C2C(=O)NC(c3cccc4c(-c5ccc6c(ccc7ccccc76)c5)cccc34)=C12	4.3573	-6.615992006455954	-0.8783561471785128	1.4768174601478687
acb_24138	-3.3798	-6.0562	2.612				-5.6543587147484375	-2.5670807075338646	2.6431400854006544	Brc1ccc2c(ccc3cc(Br)ccc32)c1	-1.4904	-6.5867	4.461	0.1565	Brc1cc2oc3cc(Br)oc3c2o1	-0.7714	-6.6145	4.5089999999999995	0.8631	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2cc3oc4ccoc4c3o2)=C2C(=O)NC(c3ccc4c(ccc5ccccc54)c3)=C12	4.3573	-6.615992006455954	-0.8783561471785128	1.5043625212778677
acb_24067	-3.3093	-6.0869	2.614				-5.679906497005872	-2.5051262588120915	2.6457531462631247	Brc1ccc2c(ccc3cc(Br)ccc32)c1	-1.4904	-6.5867	4.461	0.1565	Brc1cc2oc(Br)cc2o1	-0.4363	-6.8974	5.0760000000000005	0.5772	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2cc3occc3o2)=C2C(=O)NC(c3ccc4c(ccc5ccccc54)c3)=C12	4.3573	-6.615992006455954	-0.8783561471785128	1.529910357431671
